ticket_id,opened_at,checked_at,elapsed_minutes,checkpoint_status,opportunity,decision,asset,venue,entry_mark,current_mark,current_source,raw_return_bps,directional_return_bps,outcome,missing_evidence,next_step
broad-paper-beat-paper-long,2026-06-08T20:07:52+00:00,2026-06-08T20:40:51+00:00,32.99,ready,liquidation_intensity:BEAT:long_liquidation_cascade_watch,paper_long,BEAT,OKX,4.3527,4.3227,okx_ticker,-68.92273761,-68.92273761,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
broad-paper-allo-paper-long,2026-06-08T20:07:52+00:00,2026-06-08T20:40:51+00:00,32.99,ready,liquidation_intensity:ALLO:long_liquidation_cascade_watch,paper_long,ALLO,OKX,0.39705,0.3918,okx_ticker,-132.22516056,-132.22516056,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
broad-paper-arbusdt-paper-short,2026-06-08T20:40:03+00:00,2026-06-08T20:40:51+00:00,0.81,pending,intraday_derivatives:ARBUSDT:count_long_short_ratio:short_opposite,paper_short,ARBUSDT,,0.082875000000,0.082875000000,intraday_live_execution_gate,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-arbusdt-paper-long,2026-06-08T20:40:03+00:00,2026-06-08T20:40:51+00:00,0.81,pending,intraday_derivatives:ARBUSDT:count_long_short_ratio:long_preferred_short_opposite,paper_long,ARBUSDT,,0.082875000000,0.082875000000,intraday_live_execution_gate,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-jto-paper-short,2026-06-08T20:07:52+00:00,2026-06-08T20:40:51+00:00,32.99,ready,market_breadth:JTO:long_momentum_watch,paper_short,JTO,,0.633810000000,0.633810000000,hyperliquid_snapshot,0.00000000,-0.00000000,paper_mark_flat,"fill, funding, stop, and adverse excursion still missing",keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-xpl-paper-long,2026-06-08T20:07:52+00:00,2026-06-08T20:40:51+00:00,32.99,ready,market_breadth:XPL:long_reversal,paper_long,XPL,,0.072000000000,0.072000000000,hyperliquid_snapshot,0.00000000,0.00000000,paper_mark_flat,"fill, funding, stop, and adverse excursion still missing",keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-fet-paper-long,2026-06-08T20:35:00+00:00,2026-06-08T20:40:51+00:00,5.86,pending,market_breadth:FET:long_reversal,paper_long,FET,,0.213710000000,0.213710000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-fartcoin-paper-long,2026-06-08T20:35:00+00:00,2026-06-08T20:40:51+00:00,5.86,pending,market_breadth:FARTCOIN:long_reversal,paper_long,FARTCOIN,,0.118620000000,0.118620000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-ub-paper-long,2026-06-08T20:35:00+00:00,2026-06-08T20:40:51+00:00,5.86,pending,market_breadth:UB:long_reversal,paper_long,UB,,,,,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-aave-paper-long,2026-06-08T20:12:19+00:00,2026-06-08T20:40:51+00:00,28.54,ready,market_breadth:AAVE:long_reversal,paper_long,AAVE,,64.106000000000,64.106000000000,hyperliquid_snapshot,0.00000000,0.00000000,paper_mark_flat,"fill, funding, stop, and adverse excursion still missing",keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-siren-paper-short,2026-06-08T20:35:00+00:00,2026-06-08T20:40:51+00:00,5.86,pending,market_breadth:SIREN:wait_or_fade_watch,paper_short,SIREN,,,,,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-eth-option-paper-observe-options-volatility-eth-2026-06-10,2026-06-08T20:07:52+00:00,2026-06-08T20:40:51+00:00,32.99,pending,options_volatility:ETH:2026-06-10,paper_observe,ETH-OPTION,,,,,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-eth-option-paper-observe-options-volatility-eth-2026-06-12,2026-06-08T20:12:19+00:00,2026-06-08T20:40:51+00:00,28.54,pending,options_volatility:ETH:2026-06-12,paper_observe,ETH-OPTION,,,,,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-eth-option-paper-observe-options-volatility-eth-2026-06-26,2026-06-08T20:12:19+00:00,2026-06-08T20:40:51+00:00,28.54,pending,options_volatility:ETH:2026-06-26,paper_observe,ETH-OPTION,,,,,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-eth-option-paper-observe-options-volatility-eth-2026-06-11,2026-06-08T20:35:00+00:00,2026-06-08T20:40:51+00:00,5.86,pending,options_volatility:ETH:2026-06-11,paper_observe,ETH-OPTION,,,,,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-eth-option-paper-observe-options-volatility-eth-2026-06-19,2026-06-08T20:35:00+00:00,2026-06-08T20:40:51+00:00,5.86,pending,options_volatility:ETH:2026-06-19,paper_observe,ETH-OPTION,,,,,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-btc-option-paper-observe-options-volatility-btc-2026-06-10,2026-06-08T20:35:00+00:00,2026-06-08T20:40:51+00:00,5.86,pending,options_volatility:BTC:2026-06-10,paper_observe,BTC-OPTION,,,,,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-btc-option-paper-observe-options-volatility-btc-2026-06-12,2026-06-08T20:35:00+00:00,2026-06-08T20:40:51+00:00,5.86,pending,options_volatility:BTC:2026-06-12,paper_observe,BTC-OPTION,,,,,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-btc-option-paper-observe-options-volatility-btc-2026-06-11,2026-06-08T20:35:00+00:00,2026-06-08T20:40:51+00:00,5.86,pending,options_volatility:BTC:2026-06-11,paper_observe,BTC-OPTION,,,,,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-arb-paper-long,2026-06-08T20:35:00+00:00,2026-06-08T20:40:51+00:00,5.86,pending,stablecoin_proxy:stablecoin-flow-arbitrum-arb,paper_long,ARB,OKX,0.083460000000,0.08298,okx_ticker,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-zro-paper-short,2026-06-08T20:12:19+00:00,2026-06-08T20:40:51+00:00,28.54,ready,token_unlock:ZRO,paper_short,ZRO,,0.876290000000,0.876290000000,hyperliquid_snapshot,0.00000000,-0.00000000,paper_mark_flat,"fill, funding, stop, and adverse excursion still missing",keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-eigen-paper-short,2026-06-08T20:12:19+00:00,2026-06-08T20:40:51+00:00,28.54,ready,token_unlock:EIGEN,paper_short,EIGEN,,0.183800000000,0.183800000000,hyperliquid_snapshot,0.00000000,-0.00000000,paper_mark_flat,"fill, funding, stop, and adverse excursion still missing",keep observing until the ticket has a non-flat mark move or stronger quote evidence
broad-paper-crv-paper-long,2026-06-08T20:12:19+00:00,2026-06-08T20:40:51+00:00,28.54,pending,protocol_fee:Curve DEX,paper_long,CRV,HL,0.199890000000,0.199890000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-morpho-paper-long,2026-06-08T20:12:19+00:00,2026-06-08T20:40:51+00:00,28.54,pending,protocol_fee:Morpho Blue,paper_long,MORPHO,HL,1.831500000000,1.831500000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-event-paper-long-event-probability-1962237-yes,2026-06-08T20:12:19+00:00,2026-06-08T20:40:51+00:00,28.54,pending,event_probability:1962237:Yes,paper_long,EVENT,,0.170000,0.170000,event_probability_current_ask,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-event-paper-long-event-probability-2296152-yes,2026-06-08T20:12:19+00:00,2026-06-08T20:40:51+00:00,28.54,pending,event_probability:2296152:Yes,paper_long,EVENT,,0.160000,0.160000,event_probability_current_ask,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
broad-paper-event-paper-long-event-probability-947269-no,2026-06-08T20:12:19+00:00,2026-06-08T20:40:51+00:00,28.54,pending,event_probability:947269:No,paper_long,EVENT,,0.170000,0.170000,event_probability_current_ask,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
