ticket_id,opened_at,checked_at,elapsed_minutes,checkpoint_status,opportunity,decision,asset,venue,entry_mark,current_mark,current_source,raw_return_bps,directional_return_bps,outcome,missing_evidence,next_step
repeat-lane-sol-solana-stablecoin-migration,2026-06-08T12:36:17+00:00,2026-06-08T19:56:02+00:00,439.76,ready,solana_stablecoin_migration,paper_long,SOL,,66.248000000000,67.469000000000,hl_execution_context,184.30745079,184.30745079,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-lane-sol-sol-attention-price-context,2026-06-08T12:36:17+00:00,2026-06-08T19:56:02+00:00,439.76,ready,sol_attention_price_context,paper_long,SOL,,66.248000000000,67.469000000000,hl_execution_context,184.30745079,184.30745079,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-lane-near-near-microstructure-flow-paper-probe,2026-06-08T09:33:15+00:00,2026-06-08T19:56:02+00:00,622.80,ready,near_microstructure_flow_paper_probe,paper_long,NEAR,,2.152600000000,2.194100000000,hl_execution_context,192.79011428,192.79011428,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-lane-near-near-microstructure-flow-probe,2026-06-08T09:49:39+00:00,2026-06-08T19:56:02+00:00,606.40,ready,near_microstructure_flow_probe,paper_long,NEAR,,2.157400000000,2.194100000000,hl_execution_context,170.11217206,170.11217206,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-lane-sol-sol-1971905-event-crypto-hedge,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,sol_1971905_event_crypto_hedge,paper_long,SOL,,66.720000000000,67.469000000000,hl_execution_context,112.26019185,112.26019185,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-lane-sol-sol-maker-or-low-fee-small-execution-edge,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,sol_maker_or_low_fee_small_execution_edge,paper_long,SOL,,66.720000000000,67.469000000000,hl_execution_context,112.26019185,112.26019185,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-lane-sol-sol-taker-small-execution-edge,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,sol_taker_small_execution_edge,paper_long,SOL,,66.720000000000,67.469000000000,hl_execution_context,112.26019185,112.26019185,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-lane-sol-sol-2176262-event-crypto-hedge,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,sol_2176262_event_crypto_hedge,paper_long,SOL,,66.720000000000,67.469000000000,hl_execution_context,112.26019185,112.26019185,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-lane-eth-eth-volume-price-dislocation,2026-06-08T09:57:14+00:00,2026-06-08T19:56:02+00:00,598.81,ready,eth_volume_price_dislocation,paper_long,ETH,,1667.800000000000,1687.400000000000,hl_execution_context,117.52008634,117.52008634,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-lane-eth-eth-microstructure-flow-probe,2026-06-08T09:57:14+00:00,2026-06-08T19:56:02+00:00,598.81,ready,eth_microstructure_flow_probe,paper_long,ETH,,1667.800000000000,1687.400000000000,hl_execution_context,117.52008634,117.52008634,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-lane-eth-eth-1971905-event-crypto-hedge,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,eth_1971905_event_crypto_hedge,paper_long,ETH,,1685.500000000000,1687.400000000000,hl_execution_context,11.27261940,11.27261940,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-lane-eth-public-hypertracker-example-eth-wallet-flow-actionability,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.01,pending,public_hypertracker_example_eth_wallet_flow_actionability,paper_long,ETH,,1687.400000000000,1687.400000000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-lane-eth-eth-2176262-event-crypto-hedge,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,eth_2176262_event_crypto_hedge,paper_long,ETH,,1685.500000000000,1687.400000000000,hl_execution_context,11.27261940,11.27261940,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-lane-eth-eth-2241674-event-crypto-hedge,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,eth_2241674_event_crypto_hedge,paper_long,ETH,,1685.500000000000,1687.400000000000,hl_execution_context,11.27261940,11.27261940,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-lane-uni-uni-protocol-fee-growth,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.01,pending,uni_protocol_fee_growth,paper_long,UNI,,2.590800000000,2.590800000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-lane-uni-uni-protocol-fee-actionability,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.01,pending,uni_protocol_fee_actionability,paper_long,UNI,,2.590800000000,2.590800000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-lane-uni-uni-protocol-fee-actionability,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.01,pending,uni_protocol_fee_actionability,paper_long,UNI,,2.590800000000,2.590800000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-lane-near-near-oi-funding-crowding-watch,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.01,pending,near_oi_funding_crowding_watch,paper_long,NEAR,,2.194100000000,2.194100000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-lane-near-near-crowded-momentum-continuation-actionability,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.01,pending,near_crowded_momentum_continuation_actionability,paper_long,NEAR,,2.194100000000,2.194100000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-lane-near-near-maker-or-low-fee-small-execution-edge,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.01,pending,near_maker_or_low_fee_small_execution_edge,paper_long,NEAR,,2.194100000000,2.194100000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-lane-near-near-taker-small-execution-edge,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.01,pending,near_taker_small_execution_edge,paper_long,NEAR,,2.194100000000,2.194100000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-lane-doge-doge-premium-close-short-opposite-intraday-paper-label,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.01,pending,doge_premium_close_short_opposite_intraday_paper_label,paper_short,DOGE,,0.086840000000,0.086840000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-lane-btc-btc-1971905-event-crypto-hedge,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,btc_1971905_event_crypto_hedge,paper_long,BTC,,63795.000000000000,63490.000000000000,hl_execution_context,-47.80938945,-47.80938945,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-btc-btc-2176262-event-crypto-hedge,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,btc_2176262_event_crypto_hedge,paper_long,BTC,,63795.000000000000,63490.000000000000,hl_execution_context,-47.80938945,-47.80938945,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-btc-btc-2241674-event-crypto-hedge,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,btc_2241674_event_crypto_hedge,paper_long,BTC,,63795.000000000000,63490.000000000000,hl_execution_context,-47.80938945,-47.80938945,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-btc-btc-long-atm-straddle-20260626-volatility-actionability,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,btc_long_atm_straddle_20260626_volatility_actionability,paper_long,BTC,,63795.000000000000,63490.000000000000,hl_execution_context,-47.80938945,-47.80938945,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-near-near-sum-top-long-short-ratio-intraday-derivatives-feature,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,near_sum_top_long_short_ratio_intraday_derivatives_feature,paper_short,NEAR,,2.142700000000,2.194100000000,hl_execution_context,239.88425818,-239.88425818,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-near-near-count-long-short-ratio-intraday-derivatives-feature,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,near_count_long_short_ratio_intraday_derivatives_feature,paper_short,NEAR,,2.142700000000,2.194100000000,hl_execution_context,239.88425818,-239.88425818,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-near-near-count-top-long-short-ratio-intraday-derivatives-feature,2026-06-08T15:05:20+00:00,2026-06-08T19:56:02+00:00,290.71,ready,near_count_top_long_short_ratio_intraday_derivatives_feature,paper_short,NEAR,,2.142700000000,2.194100000000,hl_execution_context,239.88425818,-239.88425818,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-near-near-mean-sum-top-long-short-ratio-binance-derivatives-symbol-feature,2026-06-08T08:53:52+00:00,2026-06-08T19:56:02+00:00,662.18,ready,near_mean_sum_top_long_short_ratio_binance_derivatives_symbol_feature,paper_short,NEAR,,2.119200000000,2.194100000000,hl_execution_context,353.43525859,-353.43525859,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-hype-hype-protocol-fee-growth,2026-06-08T08:53:52+00:00,2026-06-08T19:56:02+00:00,662.18,ready,hype_protocol_fee_growth,paper_short,HYPE,,61.248000000000,63.504000000000,hl_execution_context,368.33855799,-368.33855799,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-hype-hype-unlock-actionability,2026-06-08T08:53:52+00:00,2026-06-08T19:56:02+00:00,662.18,ready,hype_unlock_actionability,paper_short,HYPE,,61.248000000000,63.504000000000,hl_execution_context,368.33855799,-368.33855799,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-hype-hype-protocol-fee-actionability,2026-06-08T12:23:04+00:00,2026-06-08T19:56:02+00:00,452.98,ready,hype_protocol_fee_actionability,paper_short,HYPE,,61.478000000000,63.504000000000,hl_execution_context,329.54878168,-329.54878168,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-arb-arb-count-long-short-ratio-short-opposite-intraday-paper-label,2026-06-08T08:53:52+00:00,2026-06-08T19:56:02+00:00,662.18,ready,arb_count_long_short_ratio_short_opposite_intraday_paper_label,paper_short,ARB,,0.081200000000,0.083320000000,hl_execution_context,261.08374384,-261.08374384,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-arb-arb-count-top-long-short-ratio-short-opposite-intraday-paper-label,2026-06-08T08:53:52+00:00,2026-06-08T19:56:02+00:00,662.18,ready,arb_count_top_long_short_ratio_short_opposite_intraday_paper_label,paper_short,ARB,,0.081200000000,0.083320000000,hl_execution_context,261.08374384,-261.08374384,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-arb-arb-count-long-short-ratio-repeat-intraday-derivatives-feature,2026-06-08T08:53:52+00:00,2026-06-08T19:56:02+00:00,662.18,ready,arb_count_long_short_ratio_repeat_intraday_derivatives_feature,paper_short,ARB,,0.081200000000,0.083320000000,hl_execution_context,261.08374384,-261.08374384,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-arb-arb-count-top-long-short-ratio-repeat-intraday-derivatives-feature,2026-06-08T08:53:52+00:00,2026-06-08T19:56:02+00:00,662.18,ready,arb_count_top_long_short_ratio_repeat_intraday_derivatives_feature,paper_short,ARB,,0.081200000000,0.083320000000,hl_execution_context,261.08374384,-261.08374384,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-arb-arb-sum-top-long-short-ratio-repeat-intraday-derivatives-feature,2026-06-08T08:53:52+00:00,2026-06-08T19:56:02+00:00,662.18,ready,arb_sum_top_long_short_ratio_repeat_intraday_derivatives_feature,paper_short,ARB,,0.081200000000,0.083320000000,hl_execution_context,261.08374384,-261.08374384,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-arb-arb-count-long-short-ratio-long-preferred-short-opposite-intraday-paper-label,2026-06-08T08:53:52+00:00,2026-06-08T19:56:02+00:00,662.18,ready,arb_count_long_short_ratio_long_preferred_short_opposite_intraday_paper_label,paper_short,ARB,,0.081200000000,0.083320000000,hl_execution_context,261.08374384,-261.08374384,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-lane-sol-sol-usdt-coinup.io-(futures)-positioning,2026-06-08T08:53:52+00:00,2026-06-08T19:56:02+00:00,662.18,ready,sol-usdt_coinup.io_(futures)_positioning,paper_short,SOL,,65.420000000000,67.469000000000,hl_execution_context,313.20697035,-313.20697035,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
