ticket_id,opened_at,checked_at,elapsed_minutes,checkpoint_status,opportunity,decision,asset,venue,entry_mark,current_mark,current_source,raw_return_bps,directional_return_bps,outcome,missing_evidence,next_step
repeat-repeat-paper-26-sui-liquidation-intensity,2026-06-08T09:49:38+00:00,2026-06-08T19:56:02+00:00,606.40,ready,sui_okx_liquidation_intensity_paper_gate,paper_long,SUI,,0.752730000000,0.760690000000,hl_execution_context,105.74840912,105.74840912,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-repeat-paper-01-sui-repeat-execution,2026-06-08T09:49:38+00:00,2026-06-08T19:56:02+00:00,606.40,ready,sui_hl_on_chain_flow_repeat_execution_gate,paper_long,SUI,,0.752730000000,0.760690000000,hl_execution_context,105.74840912,105.74840912,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-repeat-paper-19-sui-microstructure-flow,2026-06-08T09:49:38+00:00,2026-06-08T19:56:02+00:00,606.40,ready,sui_microstructure_flow_paper_probe,paper_long,SUI,,0.752730000000,0.760690000000,hl_execution_context,105.74840912,105.74840912,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-repeat-paper-10-xpl-volume-dislocation,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,xpl_volume_price_dislocation,paper_long,XPL,,0.072000000000,0.072000000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-13-sol-volume-dislocation,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,sol_volume_price_dislocation,paper_long,SOL,,67.495000000000,67.469000000000,hl_execution_context,-3.85213720,-3.85213720,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-20-sol-event-crypto-hedge,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,sol_1971905_event_crypto_hedge,paper_long,SOL,,67.495000000000,67.469000000000,hl_execution_context,-3.85213720,-3.85213720,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-36-sol-stablecoin-migration,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,solana_stablecoin_migration,paper_long,SOL,,67.495000000000,67.469000000000,hl_execution_context,-3.85213720,-3.85213720,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-12-sol-event-crypto-hedge,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,sol_1971905_event_crypto_hedge,paper_long,SOL,,67.495000000000,67.469000000000,hl_execution_context,-3.85213720,-3.85213720,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-20-link-volume-dislocation,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,link_volume_price_dislocation,paper_long,LINK,,8.092000000000,8.065200000000,hyperliquid_snapshot,-33.11913000,-33.11913000,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-24-apt-wallet-entity-flow,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,public_hypertracker_example_apt_wallet_flow_actionability,paper_long,APT,,0.680000000000,0.682000000000,hl_execution_context,29.41176471,29.41176471,paper_mark_win,"fill, funding, stop, and adverse excursion still missing","record fill, funding, stop, and adverse-excursion assumptions before promotion"
repeat-repeat-paper-03-inj-policy-expansion,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,inj_inj_volume_price_dislocation_from_sol_volume_price_dislocation_paper_long,paper_long,INJ,,5.723500000000,5.723500000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-13-inj-policy-expansion,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,inj_inj_volume_price_dislocation_from_volume_price_dislocation_paper_long,paper_long,INJ,,5.723500000000,5.723500000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-32-inj-policy-expansion,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,inj_inj_volume_price_dislocation_from_fartcoin_volume_price_dislocation_paper_long,paper_long,INJ,,5.723500000000,5.723500000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-04-inj-volume-dislocation,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,inj_volume_price_dislocation,paper_long,INJ,,5.723500000000,5.723500000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-27-inj-policy-expansion,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,inj_inj_volume_price_dislocation_from_sol_volume_price_dislocation_paper_long,paper_long,INJ,,5.723500000000,5.723500000000,hyperliquid_snapshot,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-02-near-policy-expansion,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,near_near_microstructure_flow_paper_probe_from_bera_microstructure_flow_paper_long,paper_long,NEAR,,2.194100000000,2.194100000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-06-near-policy-expansion,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,near_near_microstructure_flow_probe_from_bera_microstructure_flow_paper_long,paper_long,NEAR,,2.194100000000,2.194100000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-07-near-policy-expansion,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,near_near_microstructure_flow_paper_probe_from_microstructure_flow_paper_long,paper_long,NEAR,,2.194100000000,2.194100000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-12-near-policy-expansion,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,near_near_microstructure_flow_paper_probe_from_chip_microstructure_flow_paper_long,paper_long,NEAR,,2.194100000000,2.194100000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-25-near-policy-expansion,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,near_near_microstructure_flow_probe_from_microstructure_flow_paper_long,paper_long,NEAR,,2.194100000000,2.194100000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-28-near-policy-expansion,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,near_near_microstructure_flow_probe_from_chip_microstructure_flow_paper_long,paper_long,NEAR,,2.194100000000,2.194100000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-31-near-policy-expansion,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,near_near_microstructure_flow_paper_probe_from_mon_microstructure_flow_paper_long,paper_long,NEAR,,2.194100000000,2.194100000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-36-near-derivatives-positioning,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,near_oi_funding_crowding_watch,paper_long,NEAR,,2.194100000000,2.194100000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-18-near-microstructure-flow,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,near_microstructure_flow_paper_probe,paper_long,NEAR,,2.194100000000,2.194100000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-20-apt-wallet-entity-flow,2026-06-08T19:56:02+00:00,2026-06-08T19:56:02+00:00,0.00,pending,public_hypertracker_example_apt_wallet_flow_actionability,paper_long,APT,,0.682000000000,0.682000000000,hl_execution_context,,,pending,checkpoint has not matured,wait for the first checkpoint and refresh marks
repeat-repeat-paper-16-eth-volume-dislocation,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,eth_volume_price_dislocation,paper_long,ETH,,1697.300000000000,1687.400000000000,hl_execution_context,-58.32793260,-58.32793260,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-18-eth-policy-expansion,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,eth_eth_microstructure_flow_probe_from_near_microstructure_flow_paper_long,paper_long,ETH,,1697.300000000000,1687.400000000000,hl_execution_context,-58.32793260,-58.32793260,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-32-eth-policy-expansion,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,eth_eth_volume_price_dislocation_from_sol_volume_price_dislocation_paper_long,paper_long,ETH,,1697.300000000000,1687.400000000000,hl_execution_context,-58.32793260,-58.32793260,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-18-eth-event-crypto-hedge,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,eth_1971905_event_crypto_hedge,paper_long,ETH,,1697.300000000000,1687.400000000000,hl_execution_context,-58.32793260,-58.32793260,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-33-eth-wallet-entity-flow,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,public_hypertracker_example_eth_wallet_flow_actionability,paper_long,ETH,,1697.300000000000,1687.400000000000,hl_execution_context,-58.32793260,-58.32793260,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-07-eth-event-crypto-hedge,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,eth_1971905_event_crypto_hedge,paper_long,ETH,,1697.300000000000,1687.400000000000,hl_execution_context,-58.32793260,-58.32793260,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-22-eth-wallet-entity-flow,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,public_hypertracker_example_eth_wallet_flow_actionability,paper_long,ETH,,1697.300000000000,1687.400000000000,hl_execution_context,-58.32793260,-58.32793260,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-20-mon-microstructure-flow,2026-06-08T14:51:25+00:00,2026-06-08T19:56:02+00:00,304.62,ready,mon_microstructure_flow_paper_probe,paper_long,MON,,0.022381000000,0.021677000000,hl_execution_context,-314.55252223,-314.55252223,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-09-fartcoin-volume-dislocation,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,fartcoin_volume_price_dislocation,paper_long,FARTCOIN,,0.119390000000,0.118620000000,hyperliquid_snapshot,-64.49451378,-64.49451378,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-03-sui-repeat-execution,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,sui_okx_on_chain_flow_repeat_execution_gate,paper_long,SUI,,0.770000000000,0.760690000000,hl_execution_context,-120.90909091,-120.90909091,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-36-aave-event-pressure,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,aave_event_pressure_cluster,paper_long,AAVE,,64.872000000000,64.106000000000,hyperliquid_snapshot,-118.07867801,-118.07867801,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-23-sei-microstructure-flow,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,sei_microstructure_flow_paper_probe,paper_long,SEI,,0.050314000000,0.049820000000,hl_execution_context,-98.18340820,-98.18340820,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-17-btc-event-crypto-hedge,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,btc_1971905_event_crypto_hedge,paper_long,BTC,,64034.000000000000,63490.000000000000,hl_execution_context,-84.95486773,-84.95486773,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-06-btc-event-crypto-hedge,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,btc_1971905_event_crypto_hedge,paper_long,BTC,,64034.000000000000,63490.000000000000,hl_execution_context,-84.95486773,-84.95486773,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-05-hype-volume-dislocation,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,hype_volume_price_dislocation,paper_long,HYPE,,64.840000000000,63.504000000000,hl_execution_context,-206.04565083,-206.04565083,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-17-hype-policy-expansion,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,hype_hype_microstructure_flow_probe_from_near_microstructure_flow_paper_long,paper_long,HYPE,,64.840000000000,63.504000000000,hl_execution_context,-206.04565083,-206.04565083,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-29-hype-policy-expansion,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,hype_hype_volume_price_dislocation_from_sol_volume_price_dislocation_paper_long,paper_long,HYPE,,64.840000000000,63.504000000000,hl_execution_context,-206.04565083,-206.04565083,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-01-hype-policy-expansion,2026-06-08T15:16:02+00:00,2026-06-08T19:56:02+00:00,280.00,ready,hype_hype_microstructure_flow_paper_probe_from_near_microstructure_flow_paper_long,paper_long,HYPE,,64.840000000000,63.504000000000,hl_execution_context,-206.04565083,-206.04565083,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
repeat-repeat-paper-05-mega-microstructure-flow,2026-06-08T09:14:18+00:00,2026-06-08T19:56:02+00:00,641.74,ready,mega_microstructure_flow_paper_probe,paper_long,MEGA,,0.051591000000,0.050698000000,hl_execution_context,-173.09220600,-173.09220600,paper_mark_loss,"fill, funding, stop, and adverse excursion still missing",keep or reject based on repeated labels and failure regime
